2.0,1558750316022.0,24.5625,347.25,105.6875,
2.0,1558750316022.0,31.828125,348.5,97.25,
2.0,1558750316081.0,33.75,348.75,94.5625,
2.0,1558750316085.0,37.71875,348.5,93.0625,
2.0,1558750316086.0,38.25,349.0,89.75,
2.0,1558750316141.0,40.65625,348.75,86.1875,
2.0,1558750316142.0,42.5625,347.25,84.0625,
2.0,1558750316142.0,45.6875,347.5,79.875,
2.0,1558750316201.0,43.96875,347.5,80.5,
2.0,1558750316202.0,45.15625,347.5,79.5625,
2.0,1558750316203.0,46.5625,347.5,78.375,
2.0,1558750316262.0,45.34375,347.25,75.0625,
9.0,1558750316264.0,-0.28515625,-0.02041626,9.796875,
10.0,1558750316264.0,0.009307861,0.057281494,-0.00674057,
2.0,1558750316265.0,47.59375,348.25,73.5625,
9.0,1558750316266.0,-0.28515625,-0.019744873,9.796875,
10.0,1558750316266.0,-0.00033402443,0.07336426,0.017181396,
2.0,1558750316270.0,46.90625,347.5,74.75,
9.0,1558750316270.0,-0.28515625,-0.019744873,9.796875,
10.0,1558750316271.0,-0.0027275085,0.047027588,-0.021102905,
2.0,1558750316322.0,47.25,347.0,73.0,
9.0,1558750316324.0,-0.2854004,-0.019042969,9.796875,
10.0,1558750316325.0,-0.05517578,0.07507324,-0.00434494,
2.0,1558750316325.0,48.28125,347.5,74.1875,
9.0,1558750316326.0,-0.2854004,-0.019042969,9.796875,
10.0,1558750316327.0,0.016616821,0.07507324,-0.009132385,
2.0,1558750316327.0,49.3125,346.0,72.375,
9.0,1558750316327.0,-0.2854004,-0.018478394,9.796875,
10.0,1558750316328.0,-0.01687622,0.055358887,0.036346436,
2.0,1558750316383.0,49.3125,346.5,72.375,
9.0,1558750316384.0,-0.2854004,-0.018478394,9.796875,
10.0,1558750316384.0,-0.0073013306,0.0026874542,0.0124053955,
2.0,1558750316385.0,50.0,346.75,71.75,
9.0,1558750316386.0,-0.28564453,-0.017562866,9.796875,
10.0,1558750316386.0,-0.06689453,0.11663818,0.000446558,
2.0,1558750316387.0,49.5,346.0,70.875,
9.0,1558750316387.0,-0.28564453,-0.017562866,9.796875,
10.0,1558750316388.0,-0.023803711,0.07598877,-0.009124756,
2.0,1558750316443.0,50.6875,345.5,69.375,
9.0,1558750316444.0,-0.2854004,-0.017410278,9.796875,
10.0,1558750316445.0,0.03817749,-0.02230835,0.021972656,
2.0,1558750316446.0,50.1875,346.75,69.6875,
9.0,1558750316447.0,-0.2854004,-0.017410278,9.796875,
10.0,1558750316448.0,0.02381897,0.097351074,-0.035461426,
2.0,1558750316448.0,52.78125,345.25,71.75,
9.0,1558750316449.0,-0.2854004,-0.01663208,9.796875,
10.0,1558750316449.0,-0.014472961,0.091796875,-0.021102905,
2.0,1558750316486.0,52.09375,345.5,68.1875,
9.0,1558750316487.0,-0.2854004,-0.01663208,9.796875,
10.0,1558750316487.0,-0.016860962,0.029571533,-0.016311646,
2.0,1558750316488.0,52.09375,345.25,67.0,
9.0,1558750316489.0,-0.2854004,-0.016204834,9.796875,
10.0,1558750316489.0,-0.0025539398,0.029144287,-0.025894165,
2.0,1558750316545.0,52.59375,345.75,67.25,
9.0,1558750316546.0,-0.2854004,-0.016204834,9.796875,
10.0,1558750316546.0,0.007019043,-0.16711426,-0.06414795,
2.0,1558750316547.0,54.15625,344.25,67.5625,
9.0,1558750316548.0,-0.2849121,-0.015106201,9.796875,
10.0,1558750316549.0,0.0569458,0.15490723,0.06506348,
2.0,1558750316549.0,53.125,344.25,66.375,
9.0,1558750316550.0,-0.2849121,-0.015106201,9.796875,
10.0,1558750316550.0,-0.01247406,0.0017080307,-0.085754395,
2.0,1558750316605.0,54.84375,344.5,65.1875,
9.0,1558750316606.0,-0.2849121,-0.014259338,9.796875,
10.0,1558750316606.0,0.016098022,0.10620117,-0.0019741058,
2.0,1558750316607.0,55.21875,344.0,65.1875,
9.0,1558750316608.0,-0.2849121,-0.014259338,9.796875,
10.0,1558750316608.0,0.023284912,0.039154053,-0.021118164,
2.0,1558750316609.0,55.21875,345.0,66.375,
9.0,1558750316609.0,-0.2849121,-0.014266968,9.796875,
10.0,1558750316610.0,-0.014083862,-0.041931152,0.0042152405,
2.0,1558750316665.0,56.0625,344.25,64.875,
9.0,1558750316666.0,-0.2849121,-0.012878418,9.796875,
10.0,1558750316667.0,0.02154541,0.026809692,-0.008216858,
2.0,1558750316668.0,57.96875,344.25,65.1875,
9.0,1558750316669.0,-0.28466797,-0.008087158,9.796875,
10.0,1558750316670.0,0.023086548,0.0680542,-0.064819336,
2.0,1558750316670.0,57.625,343.75,64.5625,
9.0,1558750316671.0,-0.28466797,-0.008087158,9.796875,
10.0,1558750316671.0,0.005130768,0.05706787,0.03665161,
2.0,1558750316727.0,58.65625,344.0,64.0,
9.0,1558750316727.0,-0.28442383,-0.007232666,9.796875,
10.0,1558750316728.0,0.0040397644,0.06677246,0.010307312,
2.0,1558750316729.0,59.1875,343.5,63.6875,
9.0,1558750316730.0,-0.28442383,-0.007232666,9.796875,
10.0,1558750316730.0,-0.035491943,-0.05255127,0.010292053,
2.0,1558750316731.0,58.3125,343.5,62.1875,
9.0,1558750316731.0,-0.28442383,-0.0068588257,9.796875,
10.0,1558750316732.0,0.004119873,-0.0079956055,-0.018798828,
2.0,1558750316786.0,58.3125,344.0,62.1875,
9.0,1558750316787.0,-0.28442383,-0.0068588257,9.796875,
10.0,1558750316787.0,0.0013971329,0.07495117,0.0060920715,
2.0,1558750316791.0,60.90625,343.5,60.09375,
9.0,1558750316792.0,-0.28442383,-0.0060653687,9.796875,
10.0,1558750316793.0,-0.02015686,0.042541504,0.012687683,
2.0,1558750316793.0,58.5,343.0,58.28125,
9.0,1558750316794.0,-0.28442383,-0.0060653687,9.796875,
10.0,1558750316794.0,-0.022140503,0.04220581,-0.0129852295,
2.0,1558750316846.0,58.5,343.0,58.28125,
9.0,1558750316847.0,-0.28466797,-0.0054893494,9.796875,
10.0,1558750316849.0,-0.021713257,-0.0070343018,-0.016326904,
2.0,1558750316849.0,59.875,343.5,58.28125,
9.0,1558750316850.0,-0.28466797,-0.0054893494,9.796875,
10.0,1558750316851.0,0.025054932,0.046661377,-0.028747559,
2.0,1558750316853.0,59.0,342.5,56.78125,
9.0,1558750316853.0,-0.28442383,-0.0046043396,9.796875,
10.0,1558750316853.0,0.018234253,0.033111572,0.025177002,
2.0,1558750316890.0,57.96875,342.5,58.0,
9.0,1558750316891.0,-0.28442383,-0.0046043396,9.796875,
10.0,1558750316891.0,0.0011949539,-0.02746582,0.020401001,
2.0,1558750316892.0,57.78125,341.5,55.875,
9.0,1558750316894.0,-0.28442383,-0.0040779114,9.796875,
10.0,1558750316896.0,-0.0067977905,-0.022720337,-0.010620117,
2.0,1558750316947.0,56.0625,343.0,56.5,
9.0,1558750316948.0,-0.28442383,-0.0040779114,9.796875,
10.0,1558750316950.0,0.010002136,0.028121948,-0.039611816,
2.0,1558750316951.0,58.3125,342.5,56.1875,
9.0,1558750316951.0,-0.28442383,-0.003370285,9.796875,
10.0,1558750316951.0,-0.0016355515,0.0046958923,0.02218628,
2.0,1558750316952.0,57.46875,342.25,57.6875,
9.0,1558750316952.0,-0.28442383,-0.003370285,9.796875,
10.0,1558750316952.0,-0.0032634735,0.013496399,0.006340027,
2.0,1558750317008.0,56.59375,343.5,57.375,
9.0,1558750317010.0,-0.28442383,-0.0026893616,9.796875,
10.0,1558750317011.0,-0.01424408,-0.0032520294,-0.0006785393,
2.0,1558750317015.0,56.9375,343.0,55.59375,
9.0,1558750317015.0,-0.28442383,-0.0026893616,9.796875,
10.0,1558750317015.0,0.007843018,-0.023956299,-0.012184143,
